DATETIME,TOTAL_TX,TOTAL_FEE,AVG_TOTAL_FEE,TOTAL_COMPUTE_UNITS_USED,TOTAL_AVG_COMPUTE_UNITS_USED,TOTAL_AVG_COMPUTE_UNITS_REQUESTED,TOTAL_AVG_COMPUTE_UNITS_PROPORTION,SUCCESSFUL_TX,SUCCESSFUL_FEE,AVG_SUCCESSFUL_FEE,SUCCESSFUL_COMPUTE_UNITS_USED,AVG_SUCCESSFUL_COMPUTE_UNITS_USED,AVG_SUCCESSFUL_COMPUTE_UNITS_REQUESTED,AVG_SUCCESSFUL_COMPUTE_UNITS_PROPORTION,FAILED_TX,FAILED_FEE,AVG_FAILED_FEE,FAILED_COMPUTE_UNITS_USED,AVG_FAILED_COMPUTE_UNITS_USED,AVG_FAILED_COMPUTE_UNITS_REQUESTED,AVG_FAILED_COMPUTE_UNITS_PROPORTION,SUCCESS_RATE,TOTAL_TPS,SUCCESFUL_TPS,FAILED_TPS
2022-02-15 13:00:00,2245599,11.47239,5.108832877e-06,58339981247,25979.696841,197476.23668896226,0.043047328246,1831472,9.371245,5.1167831120000004e-06,44181462406,24123.471397,197910.99055431804,0.04491168787,414127,2.101145,5.073673052e-06,14158518841,34188.832993,195553.54260890753,0.034802218776,0.815583,623.7775,508.742222,115.035278
2022-02-15 14:00:00,2044428,10.482435,5.127319231e-06,56553095770,27662.062821,197395.44571174923,0.046450912536,1621551,8.32784,5.1357249940000005e-06,44132242089,27216.067881,197705.49826976913,0.049365753123,422877,2.154595,5.095086751e-06,12420853681,29372.261156,196206.52781006682,0.035273755423,0.793156,567.896667,450.430833,117.465833
2022-02-15 15:00:00,2182215,11.158985,5.113604755e-06,57146143215,26187.219506,197551.0894609299,0.044015589336,1748171,8.958275,5.124369984e-06,43242545070,24735.878281,197962.71070822957,0.046789369904,434044,2.20071,5.070246334000001e-06,13903598145,32032.692872,195893.22913452738,0.032843812401,0.801099,606.170833,485.603056,120.567778
2022-02-15 16:00:00,2184176,11.25673,5.1537650809999995e-06,57967338904,26539.683113,197457.54456660946,0.045097189575,1754474,9.023395,5.14307707e-06,45948590016,26189.382126,197680.60676787473,0.048580529469,429702,2.233335,5.197404248e-06,12018748888,27969.962644,196546.7812178174,0.030874706835,0.803266,606.715556,487.353889,119.361667
2022-02-15 17:00:00,2016156,11.382705,5.645746162e-06,64761781760,32121.414097,197008.75145488663,0.047047960698,1453215,7.50998,5.167838207e-06,38355803615,26393.757025,197596.67228220936,0.048060665689,562941,3.872725,6.879450955e-06,26405978145,46907.185913,195491.0517935051,0.044433693689,0.720785,560.043333,403.670833,156.3725
2022-02-15 18:00:00,2226984,11.706185,5.25651958e-06,57575625623,25853.632367,197569.57746215817,0.043389696476,1784542,9.14629,5.125287048e-06,43303485546,24265.881972,197909.7785817883,0.045859482065,442442,2.559895,5.785831815e-06,14272140077,32257.652024,196197.413005739,0.033428083171,0.801327,618.606667,495.706111,122.900556
2022-02-15 19:00:00,2076922,11.20271,5.393900204e-06,48673773411,23435.532683,197835.52655334858,0.041082277887,1647231,8.47839,5.147055877e-06,38325865165,23266.843063,197868.67628765688,0.0440317659,429691,2.72432,6.340183993e-06,10347908246,24082.208485,197708.44623285218,0.02977534316,0.793112,576.922778,457.564167,119.358611
2022-02-15 20:00:00,2289106,12.313005,5.378957986e-06,53086453604,23190.911039,197937.2612802762,0.041136505864,1856549,9.496845,5.1153214920000004e-06,40812803701,21983.154606,198126.97127912234,0.043454511692,432557,2.81616,6.5104945710000005e-06,12273649903,28374.64173,197123.0196690022,0.03118754792,0.811037,635.862778,515.708056,120.154722
2022-02-15 21:00:00,2262677,11.700975,5.171297096e-06,51159183813,22610.025122,197828.16649716732,0.039651825251,1879843,9.61458,5.114565418e-06,40910715106,21762.836102,198049.521833498,0.042047912915,382834,2.086395,5.449868611e-06,10248468707,26770.006601,196741.23775125155,0.027886233315,0.830805,628.521389,522.178611,106.342778
2022-02-15 22:00:00,1935136,10.300685,5.3229773e-06,50485353739,26088.788457,197503.65263358722,0.043067174366,1580244,8.137635,5.149606643e-06,37343594295,23631.536835,197891.15491563603,0.044689432408,354892,2.16305,6.094952831e-06,13141759444,37030.306245,195778.20332451875,0.035843671052,0.816606,537.537778,438.956667,98.581111
2022-02-15 23:00:00,1898281,9.92638,5.2291415230000004e-06,59075272602,31120.404514,197250.68810967758,0.047243969849,1491519,7.65734,5.13392052e-06,42650383403,28595.266573,197673.49070536334,0.049510549114,406762,2.26904,5.578298858e-06,16424889199,40379.605762,195700.35129179727,0.038932854163,0.785721,527.300278,414.310833,112.989444
2022-02-16 00:00:00,2159158,11.1738,5.175072876e-06,65042050359,30123.803056,197382.30785053427,0.045122180782,1711190,8.77504,5.128033708e-06,42352520193,24750.331753,197999.98097309185,0.045035935407,447968,2.39876,5.354757483e-06,22689530166,50649.890541,195022.86237543492,0.04545162892,0.792527,599.766111,475.330556,124.435556
2022-02-16 01:00:00,2320564,11.825395,5.095914183e-06,52875835203,22785.768978,197806.15272299288,0.04042492704,1910706,9.750825,5.103257644e-06,42682400430,22338.549431,198028.41914055275,0.043197684724,409858,2.07457,5.061679898999999e-06,10193434773,24870.649769,196769.97488181334,0.027498682482,0.82338,644.601111,530.751667,113.849444
2022-02-16 02:00:00,2314432,11.798165,5.0976503089999995e-06,51554985805,22275.437691,197844.5484503653,0.039167969381,1920784,9.79358,5.098740931e-06,40382852218,21024.150669,198058.20034392836,0.041391725441,393648,2.004585,5.092328679e-06,11172133587,28381.024639,196802.04565922794,0.028317272668,0.829916,642.897778,533.551111,109.346667
2022-02-16 03:00:00,2354066,11.97495,5.086921947e-06,51772274025,21992.702849,197877.0505166664,0.039425012404,1903154,9.69194,5.092567390999999e-06,41055275954,21572.230074,198045.96945627197,0.041714178532,450912,2.28301,5.063094350999999e-06,10716998071,23767.382707,197164.0981987284,0.029763181108,0.808454,653.907222,528.653889,125.253333
2022-02-16 04:00:00,2310713,11.737125,5.079438683999999e-06,57691761375,24967.082184,197567.7216305496,0.041332951943,1913574,9.730495,5.084984955e-06,43460262347,22711.566078,198028.56798033358,0.043017500277,397139,2.00663,5.052714541e-06,14231499028,35835.057821,195347.18022579825,0.033216126615,0.828131,641.864722,531.548333,110.316389
2022-02-16 05:00:00,2449270,12.450295,5.083267668e-06,50355431162,20559.36306,198043.9746425185,0.038036117597,2025644,10.301075,5.085333356e-06,42188904652,20827.40336,198135.2871782264,0.040783137776,423626,2.14922,5.073390207e-06,8166526510,19277.6801,197607.34731067042,0.024900745963,0.82704,680.352778,562.678889,117.673889
2022-02-16 06:00:00,2387215,12.184545,5.104083629e-06,56720137114,23759.96176,198033.85298734775,0.040587983032,1960066,10.029765,5.117054731999999e-06,40958661854,20896.572796,198145.40604429157,0.040735656706,427149,2.15478,5.044562904e-06,15761475260,36899.244198,197521.96754664287,0.039910350293,0.821068,663.115278,544.462778,118.6525
2022-02-16 07:00:00,2326076,11.875045,5.10518358e-06,59919623216,25759.959355,197931.2060524316,0.042188308258,1900737,9.720775,5.114213592e-06,42589812482,22406.999223,198117.44450502435,0.042253416325,425339,2.15427,5.064830641e-06,17329810734,40743.526303,197098.95150331708,0.041897356073,0.817143,646.132222,527.9825,118.149722
2022-02-16 08:00:00,2391854,12.187645,5.095480326e-06,62708365714,26217.472184,197833.66325361593,0.04173399345,1956083,9.99251,5.1084284260000005e-06,45652696421,23338.833997,198127.20605902534,0.04246231036,435771,2.195135,5.037359072e-06,17055669293,39139.064538,196516.01225932385,0.038464734308,0.81781,664.403889,543.356389,121.0475
2022-02-16 09:00:00,2312388,11.738425,5.0763215339999996e-06,52696859994,22788.935072,197913.64595463115,0.038960812762,1928884,9.805835,5.083683104e-06,43218935851,22406.187127,198149.53652984716,0.041593265481,383504,1.93259,5.039295548e-06,9477924143,24714.016394,196727.20316320017,0.025720544262,0.834152,642.33,535.801111,106.528889
2022-02-16 10:00:00,2192223,11.14471,5.083748323e-06,54536126581,24877.088955,197665.91023893625,0.041481636316,1821882,9.27559,5.091213372e-06,43396559497,23819.632389,197998.2256973277,0.043813814259,370341,1.86912,5.047024229e-06,11139567084,30079.216409,196031.0938076875,0.030008553359,0.831066,608.950833,506.078333,102.8725
2022-02-16 11:00:00,2237048,11.39252,5.092657824e-06,51895275473,23198.105482,197716.63157306548,0.040651328577,1867720,9.534085,5.104665046e-06,43068049737,23059.157549,197889.9172328531,0.04268133753,369328,1.858435,5.031936382e-06,8827225736,23900.775831,196840.31271151558,0.030385417732,0.834904,621.402222,518.811111,102.591111
2022-02-16 12:00:00,2404678,12.24238,5.091068326e-06,55193925611,22952.730308,197880.8253768461,0.039221122294,2013233,10.260035,5.096297845e-06,45462954398,22582.062979,198080.1148146094,0.041504356696,391445,1.982345,5.064172488999999e-06,9730971213,24859.102078,196855.8638301244,0.02747826482,0.837215,667.966111,559.231389,108.734722
2022-02-16 13:00:00,2351617,11.99352,5.100116218e-06,62677404152,26652.896348,197475.012169004,0.042216999557,1918782,9.806505,5.110796849e-06,47905899734,24966.827776,197920.1255398459,0.043955441255,432835,2.187015,5.052768376e-06,14771504418,34127.333552,195501.7994576226,0.034510389327,0.815942,653.226944,532.995,120.231944
2022-02-16 14:00:00,2422430,12.349725,5.098073008999999e-06,65131200494,26886.721389,197597.75852508188,0.042863750931,1962954,10.02499,5.107093697e-06,48879840088,24901.164311,198138.97104803982,0.044341873838,459476,2.324735,5.05953521e-06,16251360406,35369.334646,195285.6131969463,0.036548976553,0.810324,672.897222,545.265,127.632222
2022-02-16 15:00:00,2547701,12.988955,5.098304314e-06,54630266122,21442.966079,198216.63831032015,0.038782637289,2136892,10.90989,5.105494335e-06,46593213243,21804.196582,198327.40311624782,0.04070729549,410809,2.079065,5.060904216e-06,8037052879,19563.964955,197640.47657173016,0.028771204453,0.838753,707.694722,593.581111,114.113611
2022-02-16 16:00:00,2467016,12.615725,5.1137588889999995e-06,54644215794,22149.923549,198136.2873205262,0.039545089727,2080337,10.637295,5.1132556889999995e-06,45418026492,21832.052447,198299.07313519064,0.0408062649,386679,1.97843,5.116466113e-06,9226189302,23860.073348,197260.4979621137,0.032759954313,0.84326,685.282222,577.871389,107.410833
2022-02-16 17:00:00,2521924,12.896405,5.11371675e-06,51565997470,20447.086221,198320.39320776425,0.037523457075,2105414,10.77482,5.117672819000001e-06,43531987618,20676.212668,198392.80978750848,0.039269483371,416510,2.121585,5.093719238e-06,8034009852,19288.876262,197954.33505591768,0.028697478809,0.834844,700.534444,584.837222,115.697222
2022-02-16 18:00:00,2493660,12.833565,5.1464774669999995e-06,55689070146,22332.262677,198141.53103369215,0.039024277355,2055003,10.5221,5.120235834e-06,43348119334,21093.944551,198307.50975796484,0.040173126026,438657,2.311465,5.269413232e-06,12340950812,28133.486556,197363.96045732705,0.033642196442,0.824091,692.683333,570.834167,121.849167
2022-02-16 19:00:00,1974227,10.1693,5.151028732e-06,71795224969,36366.246115,196699.86840794468,0.050691096268,1498908,7.71285,5.14564603e-06,44368488127,29600.541279,197827.65928072497,0.050001830882,475319,2.45645,5.168002962e-06,27426736842,57701.747336,193143.4047245292,0.052864679486,0.759238,548.396389,416.363333,132.033056
2022-02-16 20:00:00,2294209,11.981425,5.2224644749999995e-06,58622956705,25552.578996,197749.8691522441,0.042415272847,1859889,9.56825,5.144527442e-06,42808271527,23016.573315,198234.20997055384,0.043249351682,434320,2.413175,5.556214312e-06,15814685178,36412.518829,195675.77594855713,0.03884349616,0.810689,637.280278,516.635833,120.644444
2022-02-16 21:00:00,2002166,10.876135,5.432184444e-06,52008952639,25976.343939,197755.80409040742,0.043891396867,1575367,8.127885,5.159359692e-06,38308461210,24317.166229,197972.75418553237,0.044701225605,426799,2.74825,6.439213775e-06,13700491429,32100.570594,196955.01491211334,0.040902220536,0.786831,556.157222,437.601944,118.555278
2022-02-16 22:00:00,2078684,10.967295,5.2760761140000006e-06,48204046214,23189.694159,197876.22425734892,0.04057237453,1706206,8.77972,5.1457561400000005e-06,36918397750,21637.714174,198125.66562972486,0.041599576441,372478,2.187575,5.873031427e-06,11285648464,30298.832318,196733.61082461983,0.035867081698,0.820811,577.412222,473.946111,103.466111
2022-02-16 23:00:00,2348864,12.103575,5.152948404e-06,51712464693,22015.946727,197897.03454325558,0.039223177202,1982187,10.19596,5.1437931939999994e-06,42647614289,21515.434361,198058.17475528253,0.040683988658,366677,1.907615,5.2024397490000005e-06,9064850404,24721.622583,197025.9408191958,0.031326304807,0.843892,652.462222,550.6075,101.854722
2022-02-17 00:00:00,2418131,12.48064,5.161275382e-06,55496842107,22950.304225,197915.38103658662,0.041765852006,1998815,10.276605,5.141348749e-06,44326111237,22176.195014,198095.19814577122,0.041816568474,419316,2.204035,5.256262579999999e-06,11170730870,26640.363998,197058.22048202908,0.041524094387,0.826595,671.703056,555.226389,116.476667
2022-02-17 01:00:00,2417439,12.347445,5.1076552499999995e-06,50155978841,20747.567505,198131.00719343583,0.040141308798,2010347,10.27266,5.109893964e-06,41346358790,20566.777173,198207.43745535132,0.040219010494,407092,2.074785,5.0965997859999995e-06,8809620051,21640.366431,197753.57077181354,0.039757593641,0.831602,671.510833,558.429722,113.081111
2022-02-17 02:00:00,2272408,11.59269,5.101500259e-06,53659944275,23613.692733,197935.3760090263,0.042328193833,1860007,9.508165,5.1118974280000005e-06,41597768530,22364.307516,198189.981101123,0.041891774578,412401,2.084525,5.054607045e-06,12062175745,29248.657848,196787.058586092,0.044296527733,0.818518,631.224444,516.668611,114.555833
2022-02-17 03:00:00,2297312,11.71544,5.09962948e-06,67557377604,29407.140869,197486.5871542327,0.04601036046,1812993,9.26607,5.110924310999999e-06,44973971920,24806.478525,198118.9233402329,0.044334796747,484319,2.44937,5.057348566e-06,22583405684,46629.19622,195119.50868143883,0.05228264233,0.78918,638.142222,503.609167,134.533056
2022-02-17 04:00:00,2294014,11.677945,5.090616272999999e-06,68331475656,29786.860785,197478.32528361888,0.046276689228,1831206,9.33958,5.1002344899999994e-06,47561738207,25972.904308,198080.87510339034,0.045450402885,462808,2.338365,5.052559593e-06,20769737449,44877.654338,195094.19872300533,0.049546080656,0.798254,637.226111,508.668333,128.557778
2022-02-17 05:00:00,2490338,12.65265,5.080695873e-06,53742325877,21580.334026,198205.30879535558,0.039071120432,2058801,10.475695,5.0882503939999995e-06,45703095944,22198.889521,198210.6715059218,0.040734935986,431537,2.176955,5.04465434e-06,8039229933,18629.294668,198179.72407405358,0.031133295576,0.826715,691.760556,571.889167,119.871389
2022-02-17 06:00:00,2407102,12.23541,5.083045919999999e-06,52885270797,21970.515083,198132.92278342985,0.039116923889,2005551,10.19038,5.081087442e-06,44048476998,21963.279417,198217.9110469039,0.040090716266,401551,2.04503,5.092827561e-06,8836793799,22006.653698,197708.44794262838,0.034253306876,0.833181,668.639444,557.0975,111.541944
2022-02-17 07:00:00,2507417,12.70983,5.068893606e-06,53009124896,21140.92905,198195.7748664773,0.038121982647,2108369,10.699485,5.074768696e-06,43927604798,20834.875109,198335.47556516062,0.039676211323,399048,2.010345,5.037852589e-06,9081520098,22757.9642,197457.666612878,0.029910219753,0.840853,696.504722,585.658056,110.846667
2022-02-17 08:00:00,2296105,11.684355,5.088772073e-06,60416187141,26312.467044,197866.50517060386,0.045198116025,1824336,9.293175,5.094004065e-06,47400383697,25982.266259,198072.70154402693,0.046611030235,471769,2.39118,5.0685399e-06,13015803444,27589.357173,197069.14148815506,0.039734360971,0.794535,637.806944,506.76,131.046944
2022-02-17 09:00:00,2341135,11.90423,5.084811427e-06,60081850970,25663.556766,197852.20172538262,0.0445424693,1861650,9.487375,5.0962184079999994e-06,47544114886,25538.696794,198053.92946964336,0.046178314365,479485,2.416855,5.040522644e-06,12537736084,26148.338497,197068.97293803148,0.038191132001,0.795191,650.315278,517.125,133.190278
2022-02-17 10:00:00,2435982,12.3839,5.083740356e-06,56805622801,23319.393493,198025.26295603302,0.041535905852,1950818,9.93803,5.094288652e-06,44785761174,22957.426666,198158.46065930463,0.042806302742,485164,2.44587,5.041326232000001e-06,12019861627,24774.842377,197489.6822511561,0.0364277092,0.800834,676.661667,541.893889,134.767778
2022-02-17 11:00:00,2351816,11.963125,5.086760614e-06,53226773341,22632.201389,197972.87177214317,0.041370862779,1888608,9.633165,5.100669382e-06,42446116626,22474.815645,198135.79693785057,0.04269848014,463208,2.32996,5.030051294e-06,10780656715,23273.900095,197308.58753837275,0.035957854434,0.803042,653.282222,524.613333,128.668889
2022-02-17 12:00:00,2410873,12.29825,5.101160450999999e-06,52784870535,21894.504827,198096.13722623794,0.040333818501,2010342,10.264705,5.105949634e-06,44364024984,22067.899384,198195.50680104096,0.041622299829,400531,2.033545,5.07712262e-06,8420845551,21024.204246,197597.38224909845,0.033866683301,0.833865,669.686944,558.428333,111.258611
2022-02-17 13:00:00,2276298,11.6245,5.106756672e-06,67140418485,29495.443253,197416.5428815927,0.047313810826,1795528,9.189915,5.118224277e-06,48711724102,27129.470608,197984.3744021724,0.047400521111,480770,2.434585,5.063928698e-06,18428694383,38331.622986,195295.86689414878,0.046989974594,0.788793,632.305,498.757778,133.547222
2022-02-17 14:00:00,2156521,11.061015,5.129101456e-06,69284287611,32127.80567,197208.67043669717,0.048181788546,1659939,8.54066,5.145164973e-06,49041561579,29544.195045,197805.44944206023,0.049532611616,496582,2.520355,5.075405472e-06,20242726032,40764.115558,195213.8000117053,0.043666353237,0.76973,599.033611,461.094167,137.939444
2022-02-17 15:00:00,2190942,11.24086,5.130605922e-06,69525451103,31733.131732,197520.251449445,0.048021382571,1669842,8.57816,5.1371087799999996e-06,45884231023,27478.187172,197998.72188520027,0.048279523562,521100,2.6627,5.109767799e-06,23641220080,45367.914182,195987.01401059932,0.047194181134,0.762157,608.595,463.845,144.75
2022-02-17 16:00:00,2116874,11.195895,5.288881152e-06,59415396718,28067.516875,197575.22772767133,0.045978646803,1636429,8.42806,5.150275386e-06,42017614959,25676.405734,197901.57542792728,0.046430681357,480445,2.767835,5.7609820060000006e-06,17397781759,36211.807302,196463.6648208201,0.044438985754,0.77304,588.020556,454.563611,133.456944
2022-02-17 17:00:00,2353947,12.143315,5.158703658000001e-06,69946175830,29714.422555,197538.54058314307,0.045697598649,1857276,9.50616,5.118334592999999e-06,45506337873,24501.656121,197949.90556823454,0.044882144697,496671,2.637155,5.309661728e-06,24439837957,49207.298105,196000.26209688003,0.04874694732,0.789005,653.874167,515.91,137.964167
2022-02-17 18:00:00,1932106,10.287635,5.324570702e-06,72181871929,37359.167628,196542.31011249364,0.053697235399,1411617,7.295835,5.168423871e-06,43690559291,30950.717717,197428.3360339782,0.051823364957,520489,2.9918,5.748056155e-06,28491312638,54739.50965,194139.3212823584,0.058779355045,0.730611,536.696111,392.115833,144.580278
2022-02-17 19:00:00,2018890,10.83193,5.365289837e-06,59337760678,29391.279702,197297.01061716498,0.04804855774,1536499,7.898425,5.1405337719999994e-06,39779562334,25889.741766,197836.4364075267,0.04820596137,482391,2.933505,6.081176888e-06,19558198344,40544.285329,195578.84591785466,0.047547199878,0.761061,560.802778,426.805278,133.9975
2022-02-17 20:00:00,2460965,12.62471,5.129983563e-06,61162240450,24852.950144,197787.73789013276,0.043195633161,1945434,9.96682,5.12318588e-06,47376824958,24352.830761,197984.4299193359,0.045282329576,515531,2.65789,5.155635645999999e-06,13785415492,26740.226081,197045.49084555003,0.035321169446,0.790517,683.601389,540.398333,143.203056
2022-02-17 21:00:00,2034894,10.534965,5.1771566480000005e-06,73994489258,36362.822465,196721.47000818528,0.051954067589,1515664,7.802175,5.147694344e-06,44787462598,29549.730414,197663.26829161527,0.050795099266,519230,2.73279,5.263158908e-06,29207026660,56250.653198,193972.30344720714,0.055337166725,0.744837,565.248333,421.017778,144.230556
2022-02-17 22:00:00,2141866,11.29122,5.271674325e-06,60107733251,28063.255708,197445.88795504204,0.045785274974,1689385,8.682605,5.1395063879999995e-06,42577998863,25203.253766,197811.0307734221,0.045811207637,452481,2.608615,5.7651370999999996e-06,17529734388,38741.371213,196082.58916408953,0.045688452675,0.788744,594.962778,469.273611,125.689167
2022-02-17 23:00:00,2418683,12.39395,5.124255638e-06,55968159651,23139.931794,197914.95987166706,0.041316149672,1936830,9.900975,5.11194839e-06,44395166947,22921.560977,198074.14597326014,0.04305814393,481853,2.492975,5.173725182e-06,11572992704,24017.683202,197275.10411244488,0.034314124703,0.800779,671.856389,538.008333,133.848056
2022-02-18 00:00:00,2313202,11.817995,5.108933417999999e-06,63541801037,27469.196826,197471.34215974322,0.044448244598,1900833,9.7276,5.117545834e-06,47264831862,24865.325813,198015.03259310542,0.044763121992,412369,2.090395,5.069234107999999e-06,16276969175,39471.854516,194965.17725035577,0.04299680343,0.821732,642.556111,528.009167,114.546944
2022-02-18 01:00:00,2206726,11.45552,5.191183681000001e-06,61589273665,27909.796533,197437.19538989107,0.045389167513,1773294,9.05691,5.107393359e-06,45037229022,25397.496987,197935.82584001977,0.046210149506,433432,2.39861,5.5339937980000005e-06,16552044643,38188.33091,195397.15592480652,0.042030295894,0.803586,612.979444,492.581667,120.397778
2022-02-18 02:00:00,2295819,11.91243,5.188749635999999e-06,56901934966,24785.026592,197787.21423879027,0.043465881586,1850765,9.470645,5.117151556e-06,43871018699,23704.262129,197995.23481558647,0.044059857836,445054,2.441785,5.486491527e-06,13030916267,29279.404897,196922.15695851817,0.040995820753,0.806146,637.7275,514.101389,123.626111
2022-02-18 03:00:00,2312373,11.952805,5.1690644199999995e-06,55338387560,23931.427828,197899.25276246955,0.043047222011,1854452,9.49898,5.122257141e-06,42109384774,22707.185074,198128.96638721242,0.042877847191,457921,2.453825,5.3586208100000006e-06,13229002786,28889.268642,196968.97681785972,0.043733142669,0.801969,642.325833,515.125556,127.200278
2022-02-18 04:00:00,2282043,11.70922,5.131025138e-06,53214212783,23318.672252,197936.4044981575,0.04163628123,1894040,9.75569,5.150730713e-06,43317325955,22870.333232,198137.2852843252,0.043052344293,388003,1.95353,5.0348322049999995e-06,9896886828,25507.243057,196955.80320323686,0.034723757145,0.829976,633.900833,526.122222,107.778611
2022-02-18 05:00:00,2302849,11.823085,5.134112137e-06,52606703620,22844.182845,197977.13174944994,0.040001066771,1909858,9.848625,5.156731548e-06,43053874890,22542.971724,198173.01660767352,0.042057491781,392991,1.97446,5.024186305e-06,9552828730,24308.008911,197025.1703468805,0.03000725074,0.829346,639.680278,530.516111,109.164167
2022-02-18 06:00:00,2370672,12.131275,5.117230473e-06,53301285393,22483.618735,198012.882941016,0.040545932711,1938697,9.90035,5.10670311e-06,41941008359,21633.606674,198227.96063376937,0.04107096811,431975,2.230925,5.164477111e-06,11360277034,26298.45948,197047.61764161702,0.038189582104,0.817784,658.52,538.526944,119.993056
2022-02-18 07:00:00,2348214,12.025565,5.121153779e-06,48949112028,20845.251765,198251.91562649177,0.03865076896,1975920,10.151675,5.137695352e-06,43191984661,21859.176819,198256.06471378435,0.041096767614,372294,1.87389,5.033360731e-06,5757127367,15463.927345,198229.8946845396,0.025668830869,0.841457,652.281667,548.866667,103.415
2022-02-18 08:00:00,2286584,11.693835,5.114106895e-06,52692829927,23044.34472,198067.71290497153,0.040682086379,1895433,9.721285,5.12879379e-06,45034585016,23759.523558,198139.77146928874,0.042971376959,391151,1.97255,5.042937382e-06,7658244911,19578.74302,197718.53271435597,0.029588680223,0.828937,635.162222,526.509167,108.653056
2022-02-18 09:00:00,2262603,11.60953,5.131050388e-06,50597946176,22362.715057,198067.0204504622,0.039185413018,1903587,9.801305,5.148861071e-06,41862453315,21991.352807,198268.10234692457,0.040901497853,359016,1.808225,5.0366139670000006e-06,8735492861,24331.764771,197000.83709361713,0.030086328905,0.841326,628.500833,528.774167,99.726667
2022-02-18 10:00:00,2256384,11.57172,5.1284355850000005e-06,50518426393,22389.108588,198073.8793635896,0.039823674567,1875689,9.651135,5.145381244e-06,41450883223,22099.017067,198262.20966057215,0.041589934125,380695,1.920585,5.044944115000001e-06,9067543170,23818.393123,197145.9736479461,0.031121291756,0.831281,626.773333,521.024722,105.748611
2022-02-18 11:00:00,2346224,11.99542,5.112649091e-06,58361529384,24874.662174,197958.47069715164,0.04206055913,1914407,9.81492,5.126872185e-06,47376576151,24747.389741,198170.35043375895,0.043662369438,431817,2.1805,5.0495927670000004e-06,10984953233,25438.908688,197019.1282189278,0.034959132218,0.815952,651.728889,531.779722,119.949167
2022-02-18 12:00:00,2093944,10.739565,5.1288692529999995e-06,54040670812,25808.07835,197586.26707806086,0.043109167804,1729833,8.901465,5.145852230000001e-06,44821948791,25911.142169,197810.39425395176,0.046092669835,364111,1.8381,5.048185854999999e-06,9218722021,25318.438666,196521.47478930047,0.028935027863,0.826112,581.651111,480.509167,101.141944
2022-02-18 13:00:00,2314224,11.786185,5.092931799e-06,57747426727,24953.257216,197765.5965428129,0.040828829779,1907077,9.72002,5.096815703e-06,46800074630,24540.212393,197986.92587204228,0.043883269678,407147,2.066165,5.0747395900000006e-06,10947352097,26887.959624,196728.88971899063,0.026521829899,0.824068,642.84,529.743611,113.096389
2022-02-18 14:00:00,2037855,10.4014,5.104092293e-06,66812832494,32785.861847,196958.0444091981,0.047667763412,1564359,8.014825,5.123392393e-06,44285105331,28308.78675,197558.51825085923,0.048341150498,473496,2.386575,5.04032769e-06,22527727163,47577.439224,194974.1698707286,0.045442994567,0.76765,566.070833,434.544167,131.526667
2022-02-18 15:00:00,1858737,9.523905,5.123858297e-06,80808966091,43475.201759,196642.51813902418,0.058897519917,1325877,6.826865,5.148942926e-06,47463773916,35798.021925,197009.42988722137,0.058725919798,532860,2.69704,5.0614420300000006e-06,33345192175,62577.773102,195729.55817212028,0.059324500083,0.713321,516.315833,368.299167,148.016667
2022-02-18 16:00:00,2008323,10.290815,5.1240836259999995e-06,69333376098,34523.020499,196889.57466950075,0.051703191878,1540263,7.90618,5.1330065059999995e-06,49976241511,32446.563678,197314.43999529918,0.053494294598,468060,2.384635,5.094720762e-06,19357134587,41356.096627,195491.45404114053,0.045809141441,0.76694,557.8675,427.850833,130.016667
2022-02-18 17:00:00,2200186,11.30086,5.136320293e-06,66521810236,30234.63027,197525.4843905686,0.047333360142,1742594,8.97327,5.149375012000001e-06,48860847267,28039.145818,197830.23520210304,0.049184314838,457592,2.32759,5.086605535e-06,17660962969,38595.436478,196364.9375810198,0.040284586238,0.792021,611.162778,484.053889,127.108889
2022-02-18 18:00:00,2189905,11.262425,5.14288291e-06,66695056966,30455.685048,197491.74226442576,0.046952513996,1743595,8.962345,5.14015296e-06,47912930612,27479.392068,197857.90168688077,0.048350753389,446310,2.30008,5.153547982e-06,18782126354,42083.140315,196061.2707576358,0.041490025556,0.796197,608.306944,484.331944,123.975
2022-02-18 19:00:00,2274101,11.7248,5.155795631e-06,58011467486,25509.626655,197606.90550692801,0.042944894631,1842861,9.45193,5.128943529e-06,46591241177,25282.01594,197836.8409644549,0.046382455306,431240,2.27287,5.2705454040000006e-06,11420226309,26482.298277,196624.29933126376,0.028254822971,0.810369,631.694722,511.905833,119.788889
2022-02-18 20:00:00,2108744,11.370525,5.392084103e-06,54164007757,25685.435386,197705.76727516224,0.044098739236,1635745,8.42593,5.151126857e-06,41502131427,25372.005678,197792.03894592752,0.04690616027,472999,2.944595,6.2253725690000005e-06,12661876330,26769.351161,197407.41896132665,0.034389997951,0.775696,585.762222,454.373611,131.388611
2022-02-18 21:00:00,2287491,11.96069,5.228737511999999e-06,56842548175,24849.299156,197604.88535864936,0.042319143971,1843704,9.467515,5.135051505000001e-06,46177084150,25045.823055,197744.8954150564,0.045703969346,443787,2.493175,5.6179541090000005e-06,10665464025,24032.844642,197023.21644757738,0.028256956294,0.805994,635.414167,512.14,123.274167
