season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2021,REG,4,Mike Evans,WR,TB,3.730833333333333,2.6808099225679576,10.694166666666666,27.183951872563966,7,12,58.333333333333336,75.0,0,2.8757142857142854,4.173116980011932,-1.2974026942976469,00-0031408,Mike,Evans,13,M.Evans
2021,REG,4,Quintez Cephus,WR,DET,3.6420000000000003,4.190883726548631,11.751999999999999,18.414867278824154,4,5,80.0,83.0,0,10.222500000000004,3.9156410899959724,6.306858910004031,00-0036277,Quintez,Cephus,87,Q.Cephus
2021,REG,4,Jonnu Smith,TE,NE,3.55,3.787983032621331,3.219999999999999,7.357981810703349,3,5,60.0,14.0,1,6.836666666666669,6.2470302156834805,0.5896364509831882,00-0033858,Jonnu,Smith,81,J.Smith
2021,REG,4,Nelson Agholor,WR,NE,3.4225000000000003,1.7763508369056187,12.675999999999998,28.965769388967594,3,5,60.0,55.0,0,6.1833333333333345,5.3209477050344125,0.862385628298922,00-0031549,Nelson,Agholor,15,N.Agholor
2021,REG,5,DK Metcalf,WR,SEA,8.702000000000002,3.0517457781125317,15.599999999999998,22.555738700442436,5,5,100.0,98.0,2,4.308000000000002,1.5006226009463262,2.8073773990536752,00-0035640,DeKaylin,Metcalf,14,D.Metcalf
2021,REG,5,Donovan Peoples-Jones,WR,CLE,8.601666666666667,1.489951348157607,13.393333333333333,32.03252680671264,5,6,83.33333333333334,70.0,0,7.764000000000001,2.7441887654560446,5.0198112345439565,00-0036233,Donovan,Peoples-Jones,11,D.Peoples-Jones
2021,REG,5,Tee Higgins,WR,CIN,8.335714285714285,2.657378514340212,6.681428571428574,15.053105889925977,5,7,71.42857142857143,32.0,0,1.5539999999999978,1.2782899690861995,0.2757100309137983,00-0036410,Tamaurice,Higgins,85,T.Higgins
2021,REG,5,Jaylen Waddle,WR,MIA,8.282,2.731723895974491,4.873333333333334,12.355277613453902,2,6,33.33333333333333,31.0,0,8.045000000000002,4.551209669161835,3.4937903308381664,00-0036613,Jaylen,Waddle,17,J.Waddle
2021,REG,5,Adam Humphries,WR,WAS,8.23,4.162320692578082,8.776,11.024848621893923,3,5,60.0,73.0,0,14.453333333333331,12.90559329626482,1.547740037068511,00-0032009,Adam,Humphries,13,A.Humphries
2021,REG,5,Hayden Hurst,TE,ATL,8.004000000000001,3.2354120498376027,12.27,19.358197652404392,4,5,80.0,40.0,1,5.124999999999999,5.732340281934057,-0.6073402819340581,00-0034830,Hayden,Hurst,81,H.Hurst
2021,REG,5,D.J. Moore,WR,CAR,7.956666666666667,3.000033986688777,8.73,24.6262341325811,5,7,71.42857142857143,42.0,0,3.406000000000001,4.025532873376096,-0.619532873376095,00-0034827,Denniston,Moore,2,Dj.Moore
2021,REG,5,Amon-Ra St. Brown,WR,DET,7.875,4.492780769314344,3.9262499999999996,15.103139875943642,7,8,87.5,65.0,0,7.554285714285714,7.611620297785559,-0.05733458349984488,00-0036963,Amon-Ra,St. Brown,14,A.St. Brown
2021,REG,5,Marquise Brown,WR,BAL,7.851999999999999,2.744527134806231,10.33,34.743710480290595,9,10,90.0,125.0,2,3.4333333333333336,3.0458472185719705,0.3874861147613631,00-0035662,Marquise,Brown,5,M.Brown
2021,REG,5,Tyler Lockett,WR,SEA,7.812222222222222,2.951021984386755,16.113999999999997,46.597842746016596,5,10,50.0,57.0,0,0.7200000000000017,1.0136199335987406,-0.29361993359873884,00-0032211,Tyler,Lockett,16,T.Lockett
2021,REG,5,Jamal Agnew,WR,JAX,7.773333333333333,4.283435815157465,3.231428571428572,7.299364290554715,6,7,85.71428571428571,41.0,0,4.0249999999999995,4.326705938543577,-0.3017059385435772,00-0033572,Jamal,Agnew,39,J.Agnew
2021,REG,5,Rondale Moore,WR,ARI,7.515000000000001,4.6203190648505075,4.286666666666668,12.725743407055571,5,6,83.33333333333334,59.0,0,6.317999999999999,5.456033797541624,0.8619662024583743,00-0036936,Rondale,Moore,4,R.Moore
2021,REG,5,Christian Kirk,WR,ARI,7.504,3.5758290797338885,4.838000000000001,11.96872989955965,5,5,100.0,39.0,0,2.961999999999999,2.723973569833015,0.23802643016698388,00-0034775,Christian,Kirk,13,C.Kirk
2021,REG,5,Mike Gesicki,TE,MIA,7.42,3.0267417260217746,8.374285714285715,24.769711822868253,4,7,57.14285714285714,43.0,0,4.407499999999999,4.992603361284694,-0.5851033612846948,00-0034829,Michael,Gesicki,88,M.Gesicki
2021,REG,5,Amari Cooper,WR,DAL,7.3950000000000005,2.104708728146458,14.920000000000002,30.641793599178506,3,6,50.0,60.0,1,1.0199999999999985,1.196557848841697,-0.17655784884169856,00-0031544,Amari,Cooper,19,A.Cooper
2021,REG,5,Zach Ertz,TE,PHI,7.359999999999999,1.792297844866359,10.928333333333333,29.74370605579496,1,6,16.666666666666664,7.0,0,3.5400000000000063,3.1736821905960824,0.3663178094039239,00-0030061,Zachary,Ertz,86,Z.Ertz
2021,REG,5,Tavon Austin,WR,JAX,7.342499999999999,2.585853468892898,8.228,13.275678466552648,5,5,100.0,54.0,0,2.5720000000000005,2.021921345123701,0.5500786548762995,00-0030525,Tavon,Austin,7,T.Austin
2021,REG,5,A.J. Brown,WR,TEN,7.314999999999999,2.6327129786821235,8.303333333333333,31.390586604498772,3,6,50.0,38.0,0,7.599999999999999,6.664911029006305,0.9350889709936938,00-0035676,Arthur,Brown,11,A.Brown
2021,REG,5,Robby Anderson,WR,CAR,7.2700000000000005,1.1416934071070979,15.322857142857144,43.22385653838404,2,7,28.57142857142857,30.0,0,0.9750000000000014,1.8574993975221217,-0.8824993975221203,00-0032688,Robby,Anderson,11,R.Anderson
2021,REG,5,Darnell Mooney,WR,CHI,7.210000000000001,2.473499057990076,9.172000000000002,23.069570903969016,3,5,60.0,35.0,0,4.31333333333333,2.1094861876674855,2.2038471456658444,00-0036309,Darnell,Mooney,11,D.Mooney
2021,REG,5,Ricky Seals-Jones,TE,WAS,7.111666666666667,2.2459113329504703,5.621111111111109,12.710735911158007,5,9,55.55555555555556,41.0,0,3.9540000000000033,3.548427467841852,0.40557253215815114,00-0033611,Roderick,Seals-Jones,83,R.Seals-Jones
2021,REG,5,Cooper Kupp,WR,LAR,7.07375,3.292097579730593,12.407000000000002,27.986555986646223,7,10,70.0,92.0,0,2.617142857142856,2.505461347612993,0.11168150952986311,00-0033908,Cooper,Kupp,10,C.Kupp
2021,REG,5,Kadarius Toney,WR,NYG,7.065833333333333,4.097813168385157,10.280000000000001,33.882663150955835,10,13,76.92307692307693,189.0,0,9.475999999999999,5.367104591451749,4.10889540854825,00-0036913,Kadarius,Toney,89,K.Toney
2021,REG,5,Robert Woods,WR,LAR,7.012142857142857,4.2491663352674784,9.092142857142857,28.712893620860775,12,14,85.71428571428571,150.0,0,4.6016666666666675,3.835589395017422,0.7660772716492454,00-0030431,Robert,Woods,2,R.Woods
2021,REG,5,Mark Andrews,TE,BAL,7.008181818181819,3.4405405086316287,8.173076923076923,35.735907439795504,11,13,84.61538461538461,147.0,2,4.89,4.219006471963135,0.6709935280368651,00-0034753,Mark,Andrews,89,M.Andrews
2021,REG,5,Kenny Stills,WR,NO,6.892,2.2775740502607227,15.056000000000001,22.8807635026291,2,5,40.0,17.0,0,3.7349999999999994,4.74439474493829,-1.009394744938291,00-0030085,Kenneth,Stills,12,K.Stills
2021,REG,5,Jakobi Meyers,WR,NE,6.85,3.067175882355822,11.010000000000002,25.025002272933904,4,5,80.0,56.0,0,6.379999999999999,6.908837283717844,-0.528837283717845,00-0034960,Jakobi,Meyers,16,J.Meyers
2021,REG,5,Keenan Allen,WR,LAC,6.652222222222223,3.2168060979756716,8.264444444444445,19.859027073209806,6,9,66.66666666666666,75.0,0,3.738333333333333,4.414149885044019,-0.6758165517106858,00-0030279,Keenan,Allen,13,K.Allen
2021,REG,5,Ian Thomas,TE,CAR,6.540000000000001,4.620660627583926,7.116,14.338101954463026,4,5,80.0,40.0,0,2.33,3.1620834670754334,-0.8320834670754333,00-0034365,Ian,Thomas,80,I.Thomas
2021,REG,5,DeVonta Smith,WR,PHI,6.498888888888889,2.0757794068220017,8.882222222222222,36.26219097300975,7,9,77.77777777777779,77.0,0,2.5,2.8406018062856737,-0.3406018062856737,00-0036912,DeVonta,Smith,6,D.Smith
2021,REG,5,Rashard Higgins,WR,CLE,6.476000000000001,3.652097627651289,17.160000000000004,34.200980587555314,3,5,60.0,29.0,1,1.2066666666666663,1.0466720791647883,0.159994587501878,00-0032977,Rashard,Higgins,82,R.Higgins
2021,REG,5,Mike Williams,WR,LAC,6.418750000000001,2.8796421919417337,14.360624999999999,61.34725262989266,8,16,50.0,165.0,2,7.61125,6.113707039615647,1.4975429603843526,00-0033536,Michael,Williams,81,M.Williams
2021,REG,5,Jalen Reagor,WR,PHI,6.411999999999999,2.832510340889828,5.720000000000001,12.973463370378772,3,5,60.0,24.0,0,1.7833333333333339,3.3318988245922205,-1.5485654912588867,00-0036387,Jalen,Reagor,18,J.Reagor
2021,REG,5,Deebo Samuel,WR,SF,6.282222222222222,3.2127986793151635,11.92111111111111,36.46838885112168,3,9,33.33333333333333,58.0,0,6.746666666666665,7.6031519068868265,-0.8564852402201613,00-0035719,Tyshun,Samuel,19,D.Samuel
2021,REG,5,CeeDee Lamb,WR,DAL,6.248333333333332,3.423643867758283,9.829999999999997,20.188259455759024,4,6,66.66666666666666,84.0,1,10.865000000000004,8.91454371491227,1.9504562850877338,00-0036358,Cedarian,Lamb,88,C.Lamb
2021,REG,5,Mecole Hardman,WR,KC,6.217999999999999,4.6034376208772105,6.376666666666668,24.25741004913616,9,12,75.0,76.0,0,2.9266666666666676,3.264496848962185,-0.3378301822955172,00-0035140,Mecole,Hardman,17,M.Hardman
2021,REG,5,Chris Godwin,WR,TB,6.142,3.767276444791008,8.602727272727272,21.666361388405527,7,11,63.63636363636363,70.0,0,8.637142857142857,7.040005862139471,1.5971369950033862,00-0033921,Rod,Godwin,14,C.Godwin
2021,REG,5,John Ross,WR,NYG,6.14,1.5045472174468244,19.083999999999996,24.192485168094922,1,5,20.0,13.0,0,-0.5499999999999972,0.17334624351701677,-0.7233462435170139,00-0033460,John,Ross,12,J.Ross
2021,REG,5,Marcus Johnson,WR,TEN,6.0840000000000005,1.5470735221635163,8.001999999999999,25.20950160670405,3,5,60.0,52.0,0,7.239999999999999,3.3992542196884847,3.8407457803115146,00-0032980,Marcus,Johnson,88,M.Johnson
2021,REG,5,Hunter Renfrow,WR,LV,6.04,3.6661772200388603,5.993750000000002,15.832920587749715,6,8,75.0,56.0,0,3.866666666666665,3.3140617090652427,0.5526049576014223,00-0034983,Hunter,Renfrow,13,H.Renfrow
2021,REG,5,Hunter Henry,TE,NE,6.010000000000001,3.6543008115617925,9.901250000000001,36.00781889262661,6,8,75.0,75.0,1,4.7299999999999995,4.673446602948843,0.05655339705115647,00-0033090,Hunter,Henry,85,H.Henry
2021,REG,5,Dalton Schultz,TE,DAL,5.943333333333334,3.0441904729602425,9.181249999999999,25.14119459181927,6,8,75.0,79.0,0,3.595000000000001,2.0642549717318275,1.5307450282681736,00-0034383,Dalton,Schultz,86,D.Schultz
2021,REG,5,Courtland Sutton,WR,DEN,5.848181818181818,2.608401801976807,14.368181818181819,47.96952774068229,7,11,63.63636363636363,120.0,1,1.5685714285714272,2.8661108188008617,-1.2975393902294345,00-0034348,Courtland,Sutton,14,C.Sutton
2021,REG,5,Allen Robinson,WR,CHI,5.848000000000001,1.4839371666160788,8.504000000000001,21.389405905729667,4,5,80.0,32.0,0,2.652499999999999,1.6606181140059562,0.9918818859940428,00-0031428,Allen,Robinson,12,A.Robinson
2021,REG,5,Jamison Crowder,WR,NYJ,5.811999999999999,4.619384498252732,3.573333333333332,7.8629845600909505,4,6,66.66666666666666,24.0,0,2.385,4.3898219764810165,-2.0048219764810167,00-0031941,Jamison,Crowder,82,J.Crowder
2021,REG,5,Chris Moore,WR,HOU,5.7700000000000005,2.300185470707485,6.878000000000002,14.60607347632194,5,5,100.0,109.0,1,14.921999999999997,7.337086985097722,7.584913014902275,00-0032398,Christopher,Moore,15,C.Moore
2021,REG,5,Kyle Pitts,TE,ATL,5.626666666666668,1.6239413156027596,10.153,32.03647608229206,9,10,90.0,119.0,1,3.2022222222222223,2.631184972602275,0.5710372496199474,00-0036970,Kyle,Pitts,8,K.Pitts
2021,REG,5,Tim Patrick,WR,DEN,5.43375,2.982728059813613,8.772222222222222,23.96200072842054,7,9,77.77777777777779,89.0,0,4.1499999999999995,3.3336168171207254,0.816383182879274,00-0033375,Tim,Patrick,81,T.Patrick
2021,REG,5,Marvin Jones,WR,JAX,5.411666666666666,1.1737541966187195,23.593333333333334,45.68072541869696,1,6,16.666666666666664,25.0,0,4.100000000000001,1.6548166547934784,2.445183345206523,00-0029293,Marvin,Jones,11,M.Jones
2021,REG,5,Tyler Boyd,WR,CIN,5.38,3.039821492331158,2.163999999999999,3.482458963630509,4,5,80.0,24.0,0,4.1125000000000025,4.799984735565431,-0.6874847355654286,00-0033009,Tyler,Boyd,83,T.Boyd
2021,REG,5,Antonio Brown,WR,TB,5.3637500000000005,3.1164756491756176,10.33125,18.923436212107337,7,8,87.5,124.0,2,11.038571428571428,3.1855607128728542,7.853010715698574,00-0027793,Antonio,Brown,81,A.Brown
2021,REG,5,Bryan Edwards,WR,LV,5.295,2.9540779027151185,15.924999999999999,31.55027241208519,2,6,33.33333333333333,22.0,0,6.340000000000003,5.080913821459831,1.2590861785401728,00-0036365,Bryan,Edwards,89,B.Edwards
2021,REG,5,Chase Claypool,WR,PIT,5.26,1.5941596944056033,11.99,35.1561354640082,5,6,83.33333333333334,130.0,1,16.580000000000002,6.205402401001993,10.374597598998008,00-0036326,Chase,Claypool,11,C.Claypool
2021,REG,5,Davante Adams,WR,GB,5.125624999999999,2.58824632421619,13.90625,71.27983341342302,11,16,68.75,206.0,1,5.95909090909091,6.716491226544225,-0.7574003174533148,00-0031381,Davante,Adams,17,D.Adams
2021,REG,5,Ja'Marr Chase,WR,CIN,5.031000000000001,1.345521070445351,19.953999999999997,64.22272288381072,6,10,60.0,159.0,1,10.808333333333337,2.373588463423374,8.434744869909963,00-0036900,Ja'Marr,Chase,1,J.Chase
2021,REG,5,Preston Williams,WR,MIA,4.962000000000001,1.6348825818740695,17.362000000000002,36.681314966618785,3,5,60.0,60.0,0,9.18,2.97373469712187,6.20626530287813,00-0035350,Preston,Williams,18,P.Williams
2021,REG,5,DeAndre Carter,WR,WAS,4.865,3.0621563415888975,14.322500000000002,28.78822140147233,4,8,50.0,62.0,0,3.4625000000000004,3.38495372655232,0.07754627344768039,00-0031763,DeAndre,Carter,1,D.Carter
2021,REG,5,Parris Campbell,WR,IND,4.833333333333333,2.366210476272442,10.075000000000001,31.21611154144075,4,6,66.66666666666666,56.0,0,1.4749999999999996,2.1685986066060643,-0.6935986066060646,00-0035639,Parris,Campbell,1,P.Campbell
2021,REG,5,Darren Waller,TE,LV,4.8028571428571425,6.327666701368508,9.176250000000001,24.23972263496781,4,8,50.0,45.0,0,8.7675,8.574470961461031,0.19302903853896858,00-0031610,Darren,Waller,83,D.Waller
2021,REG,5,Michael Pittman,WR,IND,4.785714285714286,2.3837917439906477,6.04,21.83320423444359,6,7,85.71428571428571,89.0,1,8.398333333333333,4.886253143429504,3.5120801899038296,00-0036252,Michael,Pittman,11,M.Pittman
2021,REG,5,Marquez Callaway,WR,NO,4.778571428571429,2.4665411876147383,17.256249999999998,41.95921096623202,4,8,50.0,85.0,2,0.6174999999999997,1.585143777305575,-0.9676437773055753,00-0036219,Marquez,Callaway,1,M.Callaway
2021,REG,5,Travis Kelce,TE,KC,4.748571428571429,3.0826543007672607,10.389,32.933903946742745,6,10,60.0,57.0,1,2.716666666666667,2.5643877317425754,0.1522789349240914,00-0030506,Travis,Kelce,87,T.Kelce
2021,REG,5,Corey Davis,WR,NYJ,4.524285714285715,3.418952647748259,14.745714285714287,37.85528294275132,4,7,57.14285714285714,45.0,0,2.2575000000000003,3.182533085127943,-0.9250330851279429,00-0033871,Corey,Davis,84,C.Davis
2021,REG,5,Tyreek Hill,WR,KC,4.287,3.058758225726182,5.75923076923077,23.7343477571723,7,13,53.84615384615385,63.0,0,6.344285714285712,5.7930918890319845,0.5511938252537272,00-0033040,Tyreek,Hill,10,T.Hill
2021,REG,5,Emmanuel Sanders,WR,BUF,4.284,1.977553457648591,16.862000000000002,28.42165587918014,3,5,60.0,54.0,2,0.6233333333333325,0.40645908581829343,0.2168742475150391,00-0027685,Emmanuel,Sanders,1,E.Sanders
2021,REG,5,Justin Jefferson,WR,MIN,4.195,2.5976582722446806,12.26625,39.49688066009258,7,8,87.5,124.0,0,4.457142857142856,3.849297917282616,0.6078449398602404,00-0036322,Justin,Jefferson,18,J.Jefferson
2021,REG,5,David Njoku,TE,CLE,4.014,3.8513449285043384,5.411428571428571,15.099453900426516,7,7,100.0,149.0,1,15.874285714285714,8.283074200164524,7.5912115141211896,00-0033885,David,Njoku,85,D.Njoku
2021,REG,5,Khadarel Hodge,WR,DET,3.968,2.4046861478353003,14.042000000000002,33.75967687647257,1,5,20.0,17.0,0,2.8699999999999974,1.864770245096679,1.0052297549033185,00-0034854,Khadarel Lott,Hodge,18,K.Hodge
2021,REG,5,Tajae Sharpe,WR,ATL,3.938,2.649833317657552,8.209999999999999,12.952795658210272,4,5,80.0,53.0,0,4.289999999999999,4.036560687705574,0.2534393122944252,00-0032778,Tajae,Sharpe,4,T.Sharpe
2021,REG,5,Mike Evans,WR,TB,3.85375,3.5089933051709843,20.32875,37.23555270629178,6,8,75.0,113.0,2,1.8666666666666683,2.106309899880747,-0.23964323321407854,00-0031408,Mike,Evans,13,M.Evans
2021,REG,5,Zach Pascal,WR,IND,3.8379999999999996,3.5311752184969363,5.409999999999998,13.968499870901107,3,5,60.0,48.0,0,9.726666666666668,6.866303211731672,2.8603634549349968,00-0033251,Zachary,Pascal,14,Z.Pascal
2021,REG,5,Stefon Diggs,WR,BUF,3.7340000000000004,1.7970309139331317,17.502000000000002,29.50040453074433,2,5,40.0,69.0,0,10.809999999999999,15.136639537037809,-4.32663953703781,00-0031588,Stefon,Diggs,14,S.Diggs
2021,REG,5,DeAndre Hopkins,WR,ARI,3.4255555555555555,2.2238896045792313,16.035555555555554,71.40665973974568,6,9,66.66666666666666,87.0,1,1.8950000000000007,1.464293424582119,0.4307065754178816,00-0030564,DeAndre,Hopkins,10,D.Hopkins
2021,REG,5,Brandin Cooks,WR,HOU,2.916,1.2499107954543376,12.352,26.230622212784034,3,5,60.0,23.0,0,0.5399999999999991,1.6991173862697149,-1.1591173862697157,00-0031236,Brandin,Cooks,13,B.Cooks
2021,REG,5,Dan Arnold,TE,JAX,2.802,2.6897407369820803,7.86625,20.30720578269709,6,8,75.0,64.0,0,5.005000000000002,4.504475004831458,0.5005249951685435,00-0034011,Daniel,Arnold,85,D.Arnold
2021,REG,5,Terry McLaurin,WR,WAS,2.688,2.037058255334205,14.102727272727275,38.97640762794906,4,11,36.36363636363637,46.0,0,3.5275000000000007,3.560831068039814,-0.03333106803981334,00-0035659,Terry,McLaurin,17,T.McLaurin
2021,REG,6,Ricky Seals-Jones,TE,WAS,9.615,4.6768268103020105,5.353333333333332,12.129451304709033,4,6,66.66666666666666,58.0,1,10.910000000000004,12.451745013108848,-1.5417450131088444,00-0033611,Roderick,Seals-Jones,83,R.Seals-Jones
2021,REG,6,Darnell Mooney,WR,CHI,9.29,2.977810649251258,8.923749999999998,28.253126484090547,5,8,62.5,45.0,1,1.1099999999999994,2.2036908122165535,-1.093690812216554,00-0036309,Darnell,Mooney,11,D.Mooney
2021,REG,6,Sterling Shepard,WR,NYG,9.16357142857143,2.795120971106363,6.977142857142858,31.20667071339574,10,14,71.42857142857143,76.0,0,2.471999999999999,1.967166844436133,0.5048331555638661,00-0032385,Sterling,Shepard,3,S.Shepard
2021,REG,6,Dante Pettis,WR,NYG,9.032727272727271,2.0458236480935827,8.610000000000001,30.257819239001954,5,11,45.45454545454545,48.0,0,2.413999999999999,2.0629314434682557,0.35106855653174307,00-0034860,Dante,Pettis,13,D.Pettis
2021,REG,6,Chris Godwin,WR,TB,8.6675,2.981933342084711,4.782000000000002,9.290849038274729,5,5,100.0,43.0,0,3.817999999999998,4.294094865641256,-0.476094865641258,00-0033921,Rod,Godwin,14,C.Godwin
2021,REG,6,T.J. Hockenson,TE,DET,8.632000000000001,2.6261571321275206,7.892727272727271,36.632911392405056,8,11,72.72727272727273,74.0,0,2.852500000000001,4.240531627826897,-1.388031627826896,00-0035229,Thomas,Hockenson,88,T.Hockenson
2021,REG,6,Antonio Brown,WR,TB,8.085833333333333,3.4269236244290835,10.034615384615389,50.68972216825337,9,13,69.23076923076923,93.0,1,5.0877777777777755,6.998798897272739,-1.9110211194949631,00-0027793,Antonio,Brown,81,A.Brown
2021,REG,6,Donovan Peoples-Jones,WR,CLE,7.99,1.8191674635011694,20.106,43.23685002795578,4,5,80.0,101.0,2,1.4599999999999986,0.5522536992803779,0.9077463007196207,00-0036233,Donovan,Peoples-Jones,11,D.Peoples-Jones
2021,REG,6,Marquise Brown,WR,BAL,7.9575,3.5520668964416315,7.775999999999999,20.559462746549624,4,5,80.0,35.0,0,4.092499999999999,3.613628246102394,0.4788717538976055,00-0035662,Marquise,Brown,5,M.Brown
2021,REG,6,Rashod Bateman,WR,BAL,7.788333333333334,2.123554773336272,7.591666666666668,24.086510496536413,4,6,66.66666666666666,29.0,0,2.1999999999999993,2.08985234937208,0.11014765062791909,00-0036550,Rashod,Bateman,12,R.Bateman
2021,REG,6,Darren Waller,TE,LV,7.63,1.547410209263186,10.107999999999999,17.74391742442861,5,5,100.0,59.0,0,1.6920000000000008,1.1655287664969876,0.5264712335030133,00-0031610,Darren,Waller,83,D.Waller
2021,REG,6,Robert Woods,WR,LAR,7.556,2.8605785848633167,9.654,22.437595872263287,2,5,40.0,31.0,1,6.8749999999999964,4.7823108791112645,2.092689120888732,00-0030431,Robert,Woods,2,R.Woods
2021,REG,6,Cole Beasley,WR,BUF,7.446250000000001,4.282960223723723,6.629999999999999,15.452144188937226,7,9,77.77777777777779,88.0,1,4.765714285714288,4.444060342517072,0.32165394319721585,00-0029000,Cole,Beasley,11,C.Beasley
2021,REG,6,Jamal Agnew,WR,JAX,7.434,3.460057215167261,8.101666666666667,15.632738382376585,5,6,83.33333333333334,78.0,0,8.491999999999999,4.497324570564797,3.994675429435202,00-0033572,Jamal,Agnew,39,J.Agnew
2021,REG,6,Odell Beckham,WR,CLE,7.34875,3.3240875659509035,9.55,32.858801771966796,5,8,62.5,79.0,0,5.8759999999999994,5.754867812569865,0.12113218743013476,00-0031235,Odell,Beckham,13,O.Beckham
2021,REG,6,Hunter Renfrow,WR,LV,7.32,4.9931066508676425,6.906000000000001,12.123020749218835,3,5,60.0,36.0,0,6.823333333333333,9.128694592242482,-2.305361258909149,00-0034983,Hunter,Renfrow,13,H.Renfrow
2021,REG,6,Kendall Hinton,WR,DEN,7.256,2.0465144678946303,6.086,5.9251903343263805,5,5,100.0,37.0,0,1.314,1.491835228203763,-0.17783522820376296,00-0035864,Kendall,Hinton,9,K.Hinton
2021,REG,6,Tyler Lockett,WR,SEA,7.138333333333333,3.3844941217180393,8.492857142857142,43.687536743092295,2,7,28.57142857142857,35.0,0,6.984999999999999,6.980908410426309,0.0040915895736901575,00-0032211,Tyler,Lockett,16,T.Lockett
2021,REG,6,Dan Arnold,TE,JAX,7.029999999999999,3.6190152664508957,4.053999999999999,6.518732915259686,2,5,40.0,27.0,0,8.86,7.9826733498834415,0.877326650116558,00-0034011,Daniel,Arnold,85,D.Arnold
2021,REG,6,Travis Kelce,TE,KC,6.89625,3.2138887169606893,5.807272727272727,19.128612067674805,8,11,72.72727272727273,99.0,0,6.387500000000002,5.595592560727596,0.7919074392724061,00-0030506,Travis,Kelce,87,T.Kelce
2021,REG,6,Chris Moore,WR,HOU,6.812,4.401601914543071,2.284,3.8873949007727124,4,5,80.0,14.0,0,4.005,5.6413739004108265,-1.6363739004108266,00-0032398,Christopher,Moore,15,C.Moore
2021,REG,6,Jalen Guyton,WR,LAC,6.645,3.5826513281431622,12.644000000000002,24.763023893458676,1,5,20.0,15.0,0,3.3900000000000006,3.6141200681595365,-0.2241200681595359,00-0035414,Jalen,Guyton,15,J.Guyton
2021,REG,6,Emmanuel Sanders,WR,BUF,6.6425,2.2142831809658503,22.01625,45.61062771908017,5,8,62.5,91.0,0,3.080000000000001,3.2593011532898517,-0.17930115328985075,00-0027685,Emmanuel,Sanders,1,E.Sanders
2021,REG,6,Evan Engram,TE,NYG,6.638,3.1203903675134037,4.548,7.264943612025175,3,5,60.0,24.0,0,5.81,5.1260060741795614,0.6839939258204382,00-0033881,Evan,Engram,88,E.Engram
2021,REG,6,Tyreek Hill,WR,KC,6.596363636363637,3.6898907224899538,6.405,23.015421470279986,9,12,75.0,76.0,1,2.898888888888889,2.932885388732479,-0.03399649984358977,00-0033040,Tyreek,Hill,10,T.Hill
2021,REG,6,Laviska Shenault,WR,JAX,6.5912500000000005,3.3870135509115706,5.301,17.04775687409551,6,10,60.0,54.0,0,5.146666666666666,5.158842614569532,-0.012175947902866469,00-0036268,Laviska,Shenault,10,L.Shenault
2021,REG,6,Cooper Kupp,WR,LAR,6.410999999999999,4.107298990993425,8.770000000000001,48.91925812299541,9,12,75.0,130.0,2,7.559999999999999,4.808364853999032,2.751635146000967,00-0033908,Cooper,Kupp,10,C.Kupp
2021,REG,6,DK Metcalf,WR,SEA,6.408571428571428,3.8864326228522974,7.048571428571428,36.2580834803057,6,7,85.71428571428571,58.0,0,3.8533333333333335,1.952492197678069,1.9008411356552646,00-0035640,DeKaylin,Metcalf,14,D.Metcalf
2021,REG,6,Pat Freiermuth,TE,PIT,6.348333333333333,4.232579138610559,5.047142857142857,13.889762541280074,7,7,100.0,58.0,0,3.238571428571429,2.474818793773303,0.7637526347981258,00-0036894,Pat,Freiermuth,88,P.Freiermuth
2021,REG,6,Christian Kirk,WR,ARI,6.34,3.2190377590711017,14.580000000000002,44.19186178676973,5,8,62.5,75.0,1,1.8579999999999992,1.760519813414041,0.09748018658595825,00-0034775,Christian,Kirk,13,C.Kirk
2021,REG,6,Adam Thielen,WR,MIN,6.231538461538461,2.442835703106298,8.810769230769228,32.92514660227664,11,13,84.61538461538461,126.0,1,4.1427272727272735,4.068142725900143,0.0745845468271309,00-0030035,Adam,Thielen,19,A.Thielen
2021,REG,6,Dyami Brown,WR,WAS,6.1866666666666665,2.0624741725688174,12.676666666666668,28.72248026887202,3,6,50.0,30.0,0,3.7166666666666637,3.8017790876597246,-0.08511242099306093,00-0036626,Dyami,Brown,2,D.Brown
2021,REG,6,Robby Anderson,WR,CAR,6.182727272727272,2.841031859244583,9.037272727272727,23.924239507123602,3,11,27.27272727272727,11.0,1,1.0166666666666682,2.0071250964955802,-0.9904584298289121,00-0032688,Robby,Anderson,11,R.Anderson
2021,REG,6,Collin Johnson,WR,NYG,6.128,1.2756421199496193,9.016,14.40209577968755,2,5,40.0,21.0,0,2.575000000000003,2.442644462077922,0.13235553792208066,00-0036254,Collin,Johnson,15,C.Johnson
2021,REG,6,Eric Saubert,TE,DEN,6.104,3.3985391230936997,6.701999999999998,6.524913838425138,3,5,60.0,23.0,0,2.353333333333334,1.791107452767695,0.562225880565639,00-0033576,Eric,Saubert,82,E.Saubert
