Player,Moment_Tier,Position,mean,count
A'Shawn Robinson,COMMON,DL,8.037878787878787,264
A.J. Brown,COMMON,WR,39.151051625239006,523
A.J. Brown,RARE,WR,269.0740740740741,27
A.J. Green,COMMON,WR,8.666666666666666,183
A.J. Green,RARE,WR,57.666666666666664,18
A.J. Moore Jr.,COMMON,DB,8.621951219512194,164
A.J. Terrell,COMMON,DB,8.691056910569106,123
AJ Dillon,COMMON,RB,55.57256182921139,2143
Aaron Donald,COMMON,DL,47.32539682539682,126
Aaron Donald,LEGENDARY,DL,1424.5,2
Aaron Jones,COMMON,RB,28.555555555555557,2394
Aaron Rodgers,COMMON,QB,57.33880229696472,1219
Aaron Rodgers,LEGENDARY,QB,16500.0,1
Aaron Rodgers,RARE,QB,222.0,69
Adam Butler,COMMON,DL,8.539473684210526,228
Adam Thielen,COMMON,WR,14.913357400722022,831
Adrian Peterson,COMMON,RB,8.727272727272727,220
Aeneas Williams,RARE,DB,44.8235294117647,34
Ahman Green,RARE,RB,79.62295081967213,61
Aidan Hutchinson,LEGENDARY,DL,858.2,5
Akiem Hicks,COMMON,DL,8.059479553903346,269
Albert Okwuegbunam,COMMON,TE,12.19718309859155,426
Alex Okafor,COMMON,DL,8.316417910447761,335
Alex Singleton,COMMON,LB,9.59447004608295,217
Ali Marpet,RARE,OL,64.11510791366906,139
Allen Lazard,COMMON,WR,20.515734265734267,572
Allen Lazard,RARE,WR,91.21428571428571,28
Allen Robinson II,COMMON,WR,9.836666666666666,300
Alvin Kamara,COMMON,RB,30.017441860465116,344
Alvin Kamara,RARE,RB,113.23076923076923,13
Amani Oruwariye,RARE,DB,50.65263157894737,95
Amari Cooper,COMMON,WR,36.58790436005626,711
Amari Cooper,LEGENDARY,WR,761.2,5
Ambry Thomas,COMMON,DB,16.859756097560975,164
Amon-Ra St. Brown,COMMON,WR,39.49159192825112,1784
Amon-Ra St. Brown,LEGENDARY,WR,1600.0,1
Amon-Ra St. Brown,RARE,WR,137.79754601226995,163
Andre Roberts,RARE,WR,49.77777777777778,9
Andrew Whitworth,COMMON,OL,9.053435114503817,131
Andy Dalton,COMMON,QB,8.765840220385675,363
Anquan Boldin,RARE,WR,48.94117647058823,51
Anthony Barr,RARE,LB,57.48717948717949,39
Antoine Wesley,COMMON,WR,8.454054054054055,185
Antonio Freeman,COMMON,WR,9.2876254180602,299
Antonio Freeman,LEGENDARY,WR,824.5,2
Antonio Gibson,COMMON,RB,15.261455525606468,371
Arizona Cardinals,COMMON,Team,11.298642533936652,221
Arizona Cardinals,LEGENDARY,Team,1200.0,1
Asante Samuel,RARE,DB,43.56140350877193,171
Ashton Dulin,COMMON,WR,9.265415549597856,373
Atlanta Falcons,COMMON,Team,10.923387096774194,248
Austin Ekeler,COMMON,RB,60.32610904165256,2953
Austin Ekeler,LEGENDARY,RB,1337.0,4
Austin Ekeler,RARE,RB,224.41489361702128,94
Azeez Ojulari,COMMON,LB,11.828703703703704,864
Baker Mayfield,COMMON,QB,17.561290322580646,310
Baker Mayfield,RARE,QB,63.13478260869565,230
Baltimore Ravens,RARE,Team,154.4,20
Ben Roethlisberger,COMMON,QB,12.886363636363637,220
Ben Skowronek,COMMON,WR,15.56338028169014,213
Blake Lynch,COMMON,LB,8.051724137931034,232
Bobby McCain,COMMON,DB,7.961352657004831,207
Bobby Wagner,RARE,LB,68.85714285714286,7
Boston Scott,COMMON,RB,8.900662251655628,302
Bradley Chubb,RARE,LB,79.84,75
Brandin Cooks,RARE,WR,95.16216216216216,37
Brandin Echols,COMMON,DB,11.341463414634147,205
Brandon Aiyuk,COMMON,WR,15.15375854214123,878
Brandon McManus,COMMON,K,8.723484848484848,264
Brandon Powell,RARE,WR,61.76923076923077,13
Braxton Berrios,COMMON,WR,8.215686274509803,204
Braxton Berrios,RARE,WR,67.0,23
Breece Hall,COMMON,RB,26.323076923076922,65
Breshad Perriman,LEGENDARY,WR,1187.5,2
Brett Favre,COMMON,QB,54.205298013245034,151
Brett Favre,LEGENDARY,QB,1080.5,4
Brett Favre,RARE,QB,98.73529411764706,34
Brian Burns,COMMON,DL,8.261363636363637,264
Brian Dawkins,RARE,DB,48.724137931034484,87
Brian Johnson,COMMON,K,11.965811965811966,117
Brian Urlacher,COMMON,LB,24.208469055374593,1535
Brian Urlacher,LEGENDARY,LB,959.8333333333334,6
Brock Wright,COMMON,TE,31.42332613390929,1389
Bryan Edwards,RARE,WR,43.68181818181818,22
Bryant Young,LEGENDARY,DL,754.6923076923077,13
Bryant Young,RARE,DL,70.25806451612904,155
Budda Baker,COMMON,DB,8.612975391498882,447
Budda Baker,RARE,DB,52.857142857142854,28
Buffalo Bills,COMMON,Team,28.60443864229765,766
Buffalo Bills,RARE,Team,501.0,4
Byron Leftwich,COMMON,QB,8.012345679012345,162
Byron Murphy Jr.,COMMON,DB,9.488636363636363,88
Byron Pringle,COMMON,WR,8.928571428571429,420
C.J. Gardner-Johnson,COMMON,DB,13.923809523809524,210
C.J. Mosley,COMMON,LB,12.309241706161137,844
C.J. Uzomah,COMMON,TE,7.944237918215613,269
Cade York,COMMON,K,19.613026819923373,261
Calvin Johnson,COMMON,WR,10.810551558752998,417
Cam Newton,COMMON,QB,8.289655172413793,290
Cam Sims,RARE,WR,41.58064516129032,62
Cameron Heyward,RARE,DL,199.03333333333333,540
Cameron Jordan,RARE,DL,96.6842105263158,19
Cameron Sutton,COMMON,DB,12.103559870550162,927
Carlos Dunlap,RARE,DL,69.98305084745763,118
Carlos Watkins,RARE,DL,61.75,64
Carolina Panthers,COMMON,Team,12.19,400
Carson Wentz,COMMON,QB,20.429274292742928,813
Carson Wentz,RARE,QB,88.5158371040724,221
Casey Hayward,RARE,DB,45.23076923076923,39
Cedrick Wilson Jr.,COMMON,WR,8.829787234042554,188
CeeDee Lamb,COMMON,WR,38.13072776280323,742
CeeDee Lamb,RARE,WR,120.56923076923077,65
Chad Johnson,COMMON,WR,9.131578947368421,836
Chad Johnson,LEGENDARY,WR,651.2666666666667,15
Chandler Jones,RARE,LB,58.953125,64
Charles Harris,COMMON,LB,8.710144927536232,207
Charles Tillman,COMMON,DB,22.25418860698899,2089
Charles Tillman,LEGENDARY,DB,761.75,4
Chase Claypool,COMMON,WR,18.921635434412266,587
Chase Claypool,RARE,WR,55.96938775510204,98
Chase Edmonds,COMMON,RB,13.544650751547303,1131
Chicago Bears,RARE,Team,125.57786885245902,244
Chidobe Awuzie,COMMON,DB,8.661087866108787,239
Chidobe Awuzie,RARE,DB,47.0,28
Chris Conley,COMMON,WR,7.672064777327935,247
Chris Godwin,RARE,WR,101.21827411167513,197
Chris Harris Jr.,COMMON,DB,11.1575,400
Chris Jones,COMMON,DL,15.083549558899845,1927
Chris Miller,COMMON,QB,10.548913043478262,184
Christian Kirk,COMMON,WR,16.49448123620309,453
Christian McCaffrey,COMMON,RB,50.170961659333756,1591
Christian Wilkins,RARE,DL,71.84848484848484,33
Chuba Hubbard,COMMON,RB,10.697211155378486,251
Chuck Clark,RARE,DB,46.806451612903224,31
Cincinnati Bengals,COMMON,Team,45.04199683042789,1262
Cincinnati Bengals,LEGENDARY,Team,2032.6666666666667,3
Cincinnati Bengals,RARE,Team,184.72727272727272,99
Cliff Branch,LEGENDARY,WR,666.25,4
Cliff Branch,RARE,WR,46.95,20
Clyde Edwards-Helaire,COMMON,RB,23.862716763005782,692
Clyde Edwards-Helaire,RARE,RB,72.03125,96
Cole Holcomb,RARE,LB,45.265306122448976,49
Cooper Kupp,COMMON,WR,29.960967993754878,1281
Cooper Kupp,RARE,WR,235.34,50
Cooper Rush,COMMON,QB,17.21264367816092,174
Cordarrelle Patterson,COMMON,WR,25.557632398753896,321
Cordarrelle Patterson,RARE,WR,61.625,56
Courtland Sutton,COMMON,WR,21.317262830482115,1929
Courtland Sutton,RARE,WR,139.71428571428572,21
Cris Carter,COMMON,WR,9.058558558558559,222
Cyril Grayson,COMMON,WR,7.96137339055794,233
D'Andre Swift,COMMON,RB,37.4400826446281,484
D'Andre Swift,RARE,RB,96.11111111111111,63
D'Ernest Johnson,COMMON,RB,8.3375,320
D'Onta Foreman,COMMON,RB,8.119521912350598,251
D.J. Reader,COMMON,DL,7.87192118226601,203
D.J. Reed,RARE,DB,45.97546012269939,163
DJ Chark Jr.,COMMON,WR,8.151797603195739,751
DJ Moore,COMMON,WR,20.134715025906736,193
DJ Moore,RARE,WR,82.52542372881356,59
DK Metcalf,COMMON,WR,24.540772532188843,233
DK Metcalf,RARE,WR,185.76470588235293,17
Dak Prescott,COMMON,QB,25.808673469387756,392
Dallas Cowboys,COMMON,Team,57.59965782720274,1169
Dallas Goedert,RARE,TE,289.1480144404332,277
Dalvin Cook,LEGENDARY,RB,1550.0,2
Dalvin Cook,RARE,RB,227.60714285714286,140
Damien Harris,COMMON,RB,14.747747747747749,666
Damien Harris,RARE,RB,62.225,40
Damiere Byrd,COMMON,WR,7.921397379912664,229
Daniel Jones,COMMON,QB,21.763828464885023,1609
Daniel Sorensen,RARE,DB,50.97979797979798,99
Dare Ogunbowale,COMMON,RB,7.951351351351351,185
Darius Leonard,RARE,LB,89.85714285714286,14
Darius Slay Jr.,RARE,DB,62.62068965517241,116
Darius Slayton,COMMON,WR,8.25912408759124,274
Darnell Mooney,COMMON,WR,19.397228637413395,433
Darnell Mooney,RARE,WR,65.80645161290323,31
Darrel Williams,COMMON,RB,8.604166666666666,192
Darrell Henderson,COMMON,RB,15.74025974025974,385
Darren Waller,COMMON,TE,19.92921492921493,777
Daunte Culpepper,COMMON,QB,8.082089552238806,268
Davante Adams,COMMON,WR,74.80842105263157,475
Davante Adams,LEGENDARY,WR,1649.5,2
Davante Adams,RARE,WR,208.58695652173913,46
David Long Jr.,RARE,DB,43.85,60
David Long Jr.,RARE,LB,62.75,28
David Montgomery,COMMON,RB,25.511651131824234,3004
David Njoku,COMMON,TE,19.276011560693643,1384
Davis Mills,COMMON,QB,30.76923076923077,221
Davis Mills,LEGENDARY,QB,1524.5,2
Davis Mills,RARE,QB,61.47826086956522,23
Dawson Knox,COMMON,TE,14.772727272727273,308
De'Vondre Campbell,COMMON,LB,14.486524822695035,705
DeSean Jackson,RARE,WR,96.96296296296296,27
DeVante Parker,COMMON,WR,9.438829787234043,376
DeVonta Smith,COMMON,WR,25.559748427672957,477
DeVonta Smith,LEGENDARY,WR,2350.0,2
DeVonta Smith,RARE,WR,99.47058823529412,102
Decobie Durant,COMMON,DB,11.209677419354838,124
Deebo Samuel,COMMON,WR,31.787141073657928,1602
Deebo Samuel,RARE,WR,158.97058823529412,102
Demarcus Lawrence,RARE,DL,93.86666666666666,45
Demarcus Robinson,COMMON,WR,8.210144927536232,276
Demario Davis,RARE,LB,45.2,170
Denzel Perryman,COMMON,LB,8.755725190839694,262
Denzel Ward,COMMON,DB,22.829646017699115,452
Denzel Ward,RARE,DB,62.2,135
Derek Carr,COMMON,QB,36.45822784810127,1185
Derek Carr,RARE,QB,98.56737588652483,141
Derrick Brooks,COMMON,LB,9.980629539951574,413
Derrick Brown,COMMON,DL,8.339285714285714,392
Derrick Gore,RARE,RB,65.83333333333333,36
Derrick Henry,COMMON,RB,40.25614973262032,1870
Derrick Henry,LEGENDARY,RB,1193.75,4
Derwin James Jr.,COMMON,DB,16.32758620689655,116
Detroit Lions,COMMON,Team,10.35820895522388,201
Detroit Lions,RARE,Team,223.57142857142858,7
Devin Duvernay,RARE,WR,65.06382978723404,47
Devin McCourty,RARE,DB,48.0625,16
Devin Singletary,COMMON,RB,10.104895104895105,1001
Devonta Freeman,COMMON,RB,8.426294820717132,251
Diontae Johnson,COMMON,WR,25.891450528338137,1041
Diontae Johnson,RARE,WR,87.73214285714286,56
Donald Driver,COMMON,WR,24.414414414414413,1332
Donald Driver,RARE,WR,61.526315789473685,19
Donovan Peoples-Jones,COMMON,WR,14.892484342379959,958
Dont'a Hightower,RARE,LB,63.0,8
Drake London,COMMON,WR,28.211469534050178,279
Dre' Bly,RARE,DB,52.170212765957444,94
Dre'Mont Jones,COMMON,DL,8.440828402366863,338
Drew Lock,COMMON,QB,8.160278745644598,287
Duron Harmon,COMMON,DB,8.713554987212277,391
Dyami Brown,COMMON,WR,8.436018957345972,211
Elijah Mitchell,COMMON,RB,14.758196721311476,488
Elijah Mitchell,LEGENDARY,RB,780.0,3
Elijah Moore,COMMON,WR,14.038277511961722,418
Evan Engram,COMMON,TE,9.730366492146597,382
Evan McPherson,COMMON,K,14.814655172413794,232
Evan McPherson,LEGENDARY,K,1462.5,8
Ezekiel Elliott,RARE,RB,208.49,100
Fletcher Cox,RARE,DL,63.481675392670155,191
Foster Moreau,COMMON,TE,8.676113360323887,247
Foye Oluokun,COMMON,LB,9.299319727891156,147
Gabriel Davis,COMMON,WR,29.54698795180723,415
Gardner Minshew II,COMMON,QB,8.17094017094017,234
Garrett Bradbury,RARE,OL,65.66666666666667,18
Garrett Wilson,COMMON,WR,24.014705882352942,272
Geno Smith,COMMON,QB,10.217241379310344,290
George Kittle,COMMON,TE,15.066585956416464,826
George Kittle,LEGENDARY,TE,1562.0,2
George Kittle,RARE,TE,105.63829787234043,47
Germaine Pratt,RARE,LB,44.74074074074074,81
Green Bay Packers,LEGENDARY,Team,2499.0,1
Green Bay Packers,RARE,Team,195.0,34
Greg Jennings,RARE,WR,53.0,14
Gregory Rousseau,COMMON,DL,22.205882352941178,204
Gregory Rousseau,LEGENDARY,DL,1311.4,10
Harrison Butker,COMMON,K,9.34732824427481,262
Hayden Hurst,COMMON,TE,10.305389221556887,501
Herman Moore,COMMON,WR,7.988505747126437,174
Houston Texans,COMMON,Team,12.0,372
Hunter Henry,COMMON,TE,8.515151515151516,264
Hunter Renfrow,COMMON,WR,11.778735632183908,348
Hunter Renfrow,RARE,WR,60.791666666666664,24
Ihmir Smith-Marsette,COMMON,WR,8.6640625,256
Indianapolis Colts,COMMON,Team,18.056603773584907,159
Isaiah McKenzie,COMMON,WR,13.21867881548975,439
J.C. Jackson,COMMON,DB,14.562697576396207,1898
J.J. Watt,RARE,DL,79.67032967032966,91
Ja'Marr Chase,COMMON,WR,64.0,586
Ja'Marr Chase,LEGENDARY,WR,5995.0,1
Ja'Marr Chase,RARE,WR,197.33846153846153,65
Jacksonville Jaguars,LEGENDARY,Team,736.0,5
Jacksonville Jaguars,RARE,Team,164.23863636363637,88
Jadeveon Clowney,COMMON,DL,14.433908045977011,348
Jaelan Phillips,RARE,LB,147.92307692307693,13
Jaire Alexander,COMMON,DB,12.954887218045112,133
Jakeem Grant Sr.,RARE,WR,46.833333333333336,24
Jakobi Meyers,COMMON,WR,10.87799043062201,418
Jakobi Meyers,RARE,WR,46.76315789473684,38
Jalen Hurts,COMMON,QB,57.836555360281196,1138
Jalen Hurts,RARE,QB,191.44736842105263,114
Jalen Ramsey,COMMON,DB,12.734146341463415,410
Jalen Ramsey,RARE,DB,80.0909090909091,11
Jalen Reagor,COMMON,WR,8.978297161936561,599
Jalen Reeves-Maybin,COMMON,LB,8.88425925925926,216
Jamal Agnew,RARE,WR,45.01086956521739,92
Jameis Winston,COMMON,QB,19.08330104610616,2581
Jamel Dean,RARE,DB,55.798507462686565,134
James Conner,COMMON,RB,16.04032258064516,868
James Robinson,COMMON,RB,12.63551401869159,856
James Robinson,RARE,RB,44.40425531914894,47
James Washington,RARE,WR,42.67857142857143,28
Jared Cook,COMMON,TE,8.106870229007633,262
Jared Goff,RARE,QB,137.75776397515529,322
Jarvis Landry,COMMON,WR,11.577586206896552,348
Jarvis Landry,RARE,WR,54.0,93
Javon Walker,COMMON,WR,11.586466165413533,1197
Javonte Williams,COMMON,RB,43.09107468123862,549
Javonte Williams,LEGENDARY,RB,1666.6666666666667,3
Javonte Williams,RARE,RB,116.52631578947368,38
Jaylen Waddle,COMMON,WR,45.259521218715996,1838
Jaylen Waddle,RARE,WR,223.42222222222222,45
Jaylen Watson,RARE,DB,56.80392156862745,51
Jayron Kearse,RARE,DB,48.083333333333336,36
Jeffery Simmons,RARE,DL,45.34375,32
Jerick McKinnon,COMMON,RB,11.02183406113537,458
Jerome Baker,COMMON,LB,13.487765089722675,613
Jerricho Cotchery,RARE,WR,48.125,16
Jerry Jeudy,COMMON,WR,16.229485396383865,719
Jessie Bates III,COMMON,DB,8.970501474926253,339
Jimmie Ward,COMMON,DB,8.758620689655173,406
Jimmy Garoppolo,COMMON,QB,29.714201183431953,1690
Jimmy Garoppolo,RARE,QB,57.44444444444444,54
Joe Burrow,COMMON,QB,46.373333333333335,1200
Joe Burrow,LEGENDARY,QB,2450.0,1
Joe Burrow,RARE,QB,201.40540540540542,37
Joe Haden,RARE,DB,97.15384615384616,13
Joe Mixon,COMMON,RB,22.006823351023503,1319
Joe Mixon,LEGENDARY,RB,1064.6666666666667,3
Joe Schobert,COMMON,LB,9.206896551724139,261
Joey Bosa,COMMON,DL,27.068472535741158,1329
Joey Bosa,RARE,DL,155.97058823529412,34
Johnnie Morton,RARE,WR,51.043010752688176,93
Jonathan Taylor,COMMON,RB,37.89669007021063,997
